"Object","Chain Id","Account Address","Address","Name","Symbol","Decimals","Icon Url","Raw Balance","Balance","Currency","Price","Market Value"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4d1c297d39c5c1277964d0e3f8aa901493664530","PUFFER","PUFFER","18","","","2199.0713403499076","usd","0.235674","518.26"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4d224452801aced8b2f0aebe155379bb5d594381","ApeCoin","APE","18","","","3592.033274674264","usd","0.673253","2418.35"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4d243e8f511045f0d5f9d0288bc628737b10c079","JASON","JASON","9","","","474.41067958","usd","0.00001702000000000352","0.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4d4f3715050571a447fffa2cd4cf091c7014ca5c","Summer Token","SUMMER","18","","","249.3299610396014","usd","0.0037188199999999894","0.93"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8","Aave Ethereum WETH","aEthWETH","18","","","0.00001044526309716","usd","2567.24","0.03"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4d67edef87a5ff910954899f4e5a0aaf107afd42","BlueSparrowToken","BlueSparrow","9","","","1133559075.5530353","usd","5.56099544e-12","0.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4da08a1bff50be96bded5c7019227164b49c2bfc","Mononoke Inu","Mononoke-Inu","9","","","2440004037642.3086","usd","5.6769928e-13","1.39"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75","Epik Prime","EPIK","18","","","8740.227863674534","usd","0.00201706","17.63"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4daeb4a06f70f4b1a5c329115731fe4b89c0b227","Quasacoin","QUA","18","","","4131.956981496634","usd","0.00100869","4.17"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4dc26fc5854e7648a064a4abd590bbe71724c277","Animecoin","ANIME","18","","","4060.636115287391","usd","0.02462773","100"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4dfae3690b93c47470b03036a17b23c1be05127c","Pepe","PEPE","18","","","12.626409354386603","usd","4.78","60.35"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4dfd742c6e5e28f11bcbcf6c5e51a965d15ea315","Amino","AMINO","18","","","2375524.0247958223","usd","0.0001324800000000126","314.71"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e09ac09eb332f4dd167b8bfb90c7f247f7350ac","MemeCoinGirl","MIKO","18","","","41934744.06685282","usd","4.1354500001245e-7","17.34"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e15361fd6b4bb609fa63c81a2be19d873717870","Fantom Token","FTM","18","","","4086.2517978604465","usd","0.525","2145.28"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e241a9ec66832a16bceaeb9156e524487f061d7","ETF Rocks","ETF","18","","","246820.21351949053","usd","0.00000475","1.17"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e352cf164e64adcbad318c3a1e222e9eba4ce42","MUX Protocol","MCB","18","","","1.4053827998779511","usd","2.22","3.12"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX","18","","","828.0680534663254","usd","3.3","2732.62"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e4990e997e1df3f6b39ff49384e2e7e99bc55fe","Saudi Bonk","SAUDIBONK","18","","","88529693.87087627","usd","1.7844399999687e-7","15.8"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e6221c07dae8d3460a46fa01779cf17fdd72ad8","Pochita","POCHITA","9","","","178538747.8931935","usd","1.8867699999644e-7","33.69"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e9623b7e5b6438542458f5ee828d65c24d3af8c","Jerry The Turtle By Matt Furie","JYAI","18","","","174993825.31280178","usd","0.00007757","13574.27"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e9e4ab99cfc14b852f552f5fb3aa68617825b6c","SolarCoin on Mainnet","SLR","18","","","140.07061869727585","usd","0.01792068","2.51"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4e9fcd48af4738e3bf1382009dc1e93ebfce698f","TAO Inu","TAONU","18","","","30113.911850398104","usd","0.00245806","74.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4ec1b60b96193a64acae44778e51f7bff2007831","Edge","EDGE","18","","","6497.929649692059","usd","0.948346","6162.29"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4eca7761a516f8300711cbf920c0b85555261993","GOATX","GOATX","18","","","6944012.2801465355","usd","2.679900000943e-8","0.19"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4ece5c5cfb9b960a49aae739e15cdb6cfdcc5782","Doont Buy","DBUY","9","","","44.406121801","usd","0.0005618899999999958","0.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4eddb15a0abfa2c349e8065af9214e942d9a6d36","XYRO","XYRO","18","","","28538.736880000248","usd","0.004923910000000006","140.52"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4efce4c758ddfb3911a1a1282a29ce0bdb16ef86","WOW","!","18","","","110284153.68155892","usd","3.043060000014e-7","33.56"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f08705fb8f33affc231ed66e626b40e84a71870","Flute","FLUT","11","","","1321.71719790116","usd","0.0001315299999999924","0.17"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f14ba78a51925ee934c373a2cf56b2d8da63f7f","eBit","EBIT","18","","","1001.3482980925669","usd","0.0009208599999999933","0.92"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f5fa8f2d12e5eb780f6082dd656c565c48e0f24","GourmetGalaxy","GUM","18","","","1104.5098292110156","usd","0.008289099999999999","9.16"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f604735c1cf31399c6e711d5962b2b3e0225ad3","Glo Dollar","USDGLO","18","","","0.47659141516720444","usd","1.001","0.48"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f640f2529ee0cf119a2881485845fa8e61a782a","pTokens ORE","ORE","18","","","12832.029219485996","usd","0.00028032000000001266","3.6"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f7d2d728ce137dd01ec63ef7b225805c7b54575","Emotional Support Alligator","WALLY","9","","","30201491.2850715","usd","0.00000271999999998859","82.15"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4f9254c83eb525f9fcf346490bbb3ed28a81c667","CelerToken","CELR","18","","","4268.529316959422","usd","0.0105746","45.14"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4fabb145d64652a948d72533023f6e7a623c7c53","BUSD","BUSD","18","","","2.3896805526827776","usd","1.002","2.39"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4fbaf51b95b024d0d7cab575be2a1f0afedc9b64","Bonk on ETH","BONK","18","","","8666208209.514318","usd","7.8103799494e-10","6.77"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4fbb350052bca5417566f188eb2ebce5b19bc964","Rigo Token","GRG","18","","","0.025","usd","0.773379","0.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4fd67c2d9e8c4fdd9c66954bafe124ca50fc1819","RMNER","RMNER","18","","","7.284572629958798","usd","1.41","10.27"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4fe83213d56308330ec302a8bd641f1d0113a4cc","NuCypher","NU","18","","","126.3971545956578","usd","0.057902999999999996","7.32"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4fe8d4775b7cb2546b9ee86182081cdf8f77b053","KAIJUNO8","KAIJU","18","","","20989782043.08394","usd","7.2857900778e-10","15.29"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x4ff57e25eeb7affbbb060e0bad2e1759efc8bec4","BLOCX. (Bridge)","BLOCX","18","","","1883.945142193523","usd","0.01327215000000001","25"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5026f006b85729a8b14553fae6af249ad16c9aab","Wojak Coin","WOJAK","18","","","12424027.55484021","usd","0.00056021","6960.06"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5027fc44a7ba114b8f494b1e4970900c6652fedf","Arcana Network","XAR","18","","","24.028237679673676","usd","0.00659389","0.16"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x50327c6c5a14dcade707abad2e27eb517df87ab5","TRON","TRX","6","","","24832.579441","usd","0.273251","6785.53"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x504624040e0642921c2c266a9ac37cafbd8cda4e","LOVE","LOVE","18","","","0.9957051224535118","usd","0.012002110000000003","0.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x505a84a03e382331a1be487b632cf357748b65d6","SHIBGF","SHIBGF","18","","","16961885468.500042","usd","3.4269099071e-10","5.81"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04","Coinweb","CWEB","18","","","814.2339292112658","usd","0.00312243","2.54"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x50739bd5b6aff093ba2371365727c48a420a060d","CRYPTO GPT","CRGPT","18","","","46.50831006320097","usd","0.022772390000000007","1.06"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x508b27902c6c14972a10a4e413b9cfa449e9cedb","AISignal","aisig","18","","","156.42251231391245","usd","0.0002919299999999922","0.05"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x508e00d5cef397b02d260d035e5ee80775e4c821","Bitcoin Cats","1CAT","18","","","70433.90819859563","usd","0.0002878799999999891","20.28"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a","BlocksquareToken","BST","18","","","1504.2922428915772","usd","0.142862","214.91"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x50b0696468f42cab1ddc76413a1312aff3cabdf6","ClosedAI","CLOSEDAI","18","","","5349.003575164065","usd","0.00016162000000000977","0.86"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x50b806c5fe274c07e46b96be8c68d2fd2d9597b4","TUCKER CARLSON","$TUCKER","18","","","6502360.0013153255","usd","7.4326200001187e-7","4.83"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x50d5118fb90d572b9d42ba65e0addc4900867809","Osean","OSEAN","18","","","7406.122756391967","usd","0.0006368499999999989","4.72"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x50d7ee9708fec39673c92e1aae048eb3685eea9b","Ginnan","GINNAN","9","","","401272281.6375857","usd","1.2153200000843e-7","48.77"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x514910771af9ca656af840dff83e8264ecf986ca","ChainLink Token","LINK","18","","","2323.113048154067","usd","16.25","37750.59"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x516d339afa72f6959b8e06a31fbc32da3e49348b","Connect","CNCT","18","","","71895.9686429262","usd","0.009778340000000007","703.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x516e2758b044433371076a48127b8cfa7b0bdb43","Smudge Lord","SMUDGE","18","","","9769012602.486149","usd","4.068639994e-10","3.97"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x519c1001d550c0a1dae7d1fc220f7d14c2a521bb","Polkaswap","PSWAP","18","","","809517.801667414","usd","0.00023605000000001102","191.09"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x51a59a02ba906194285e81eb1f98ffa28e7cf4c9","Pepe King Prawn","PEPE","9","","","53531.409890623","usd","0.000394069999999999","21.1"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x51cb253744189f11241becb29bedd3f1b5384fdb","Dimitra Token","DMTR","18","","","37554.707278596004","usd","0.02028289","761.72"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5200b34e6a519f289f5258de4554ebd3db12e822","Goatseus Maximus","GOAT","9","","","198743847.36182255","usd","0.00000297000000000342","590.27"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x520140d71129434635899eca07f845bb23b27987","Virtu Network","VIRTU","18","","","14238.1987972727","usd","0.001153970000000006","16.43"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6","UnFederalReserveToken","eRSDL","18","","","118028.52979758526","usd","0.00001984000000001197","2.34"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5228a22e72ccc52d415ecfd199f99d0665e7733b","pTokens BTC","pBTC","18","","","0.000048372525469725","usd","1670.68","0.08"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x52498f8d9791736f1d6398fe95ba3bd868114d10","NetVRk","NETVR","18","","","3092.1259788002853","usd","0.03842066","118.8"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x525536d71848f21b66da0d239546c50ee4c1a358","Crypto Task Force","CTF","9","","","631866283.8726232","usd","5.1719e-8","32.68"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x525574c899a7c877a11865339e57376092168258","GURU Token","GURU","18","","","58087.96910388678","usd","0.003998130000000006","232.24"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x525a8f6f3ba4752868cde25164382bfbae3990e1","NYM","NYM","6","","","1046.0137","usd","0.04637166","48.51"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5283d291dbcf85356a21ba090e6db59121208b44","Blur","BLUR","18","","","869.6486188619828","usd","0.112193","97.57"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x52a8845df664d76c69d2eea607cd793565af42b8","ApeX Token","APEX","18","","","10.971392574777331","usd","0.479208","5.26"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x52f4d5ee6c91e01be67ca1f64b11ed0ee370817d","CIA","CIA","9","","","271985.587078149","usd","3.3297400000112e-7","0.09"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5319e86f0e41a06e49eb37046b8c11d78bcad68c","ZELWIN","ZLW","18","","","42.16761423051045","usd","0.001578289999999997","0.07"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x53206bf5b6b8872c1bb0b3c533e06fde2f7e22e4","Blepe","BLEPE","18","","","18994.37610575455","usd","0.0000175599999999893","0.33"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x53229609f907be495704fca99ad0835c5f3abd3a","Rintaro","RINTARO","9","","","309828385.6909564","usd","5.010199999639e-8","15.52"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x53250b5dfa8c911547afeaf18db025024c8e919a","Kermit","KERMIT","9","","","117734.531915805","usd","0.00010477999999999695","12.34"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x535887989b9edffb63b1fd5c6b99a4d45443b49a","47th President of the United States","TRUMP47","9","","","702387.051777453","usd","0.00002702999999999515","18.99"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5362ca75aa3c0e714bc628296640c43dc5cb9ed6","Dejitaru Hoshi","HOSHI","9","","","42846.479770785","usd","0.00006563999999999809","2.81"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x536381a8628dbcc8c70ac9a30a7258442eab4c92","Pantos Token","PAN","8","","","94.27044728","usd","0.08498000000000001","8.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x53cce6d10e43d1b3d11872ad22ec2acd8d2537b8","SMOL","SMOL","18","","","49142.932591473334","usd","0.00213854","105.09"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x53fd2342b43ecd24aef1535bc3797f509616ce8c","Anarchy","ANARCHY","9","","","1839.32009036","usd","0.014580219999999994","26.82"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x54012cdf4119de84218f7eb90eeb87e25ae6ebd7","LUFFY","LUFFY","9","","","1939016.585292995","usd","0.00004107","79.64"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5408d3883ec28c2de205064ae9690142b035fed2","Rastopyry","RASTO","9","","","749663.106619806","usd","0.00009338000000001022","70"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x544c42fbb96b39b21df61cf322b5edc285ee7429","InsurAce","INSUR","18","","","44.4052459891138","usd","0.004527869999999995","0.2"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x544f7ba526dc4e835f674c585a478c142dd8cca1","SupportFi AI","SFAI","9","","","305.913104991","usd","0.006501950000000005","1.99"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x547b2f82cecfab9c2b1d36fdda96ef9f58c63b8c","Taxa Token","TXT","18","","","12.066135970835614","usd","0.00099995","0.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5483dc6abda5f094865120b2d251b5744fc2ecb5","Taopad","TPAD","18","","","0.842479337012034","usd","0.04582946","0.04"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5484581038cbf8ef33b7f6daec7a2f01f71db3c2","Harambe AI Token","HARAMBEAI","18","","","7799.766427009387","usd","0.01585602","123.67"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5485a469faea1492191cfce7528ab6e58135aa4d","Osmi AI","OSMI","18","","","374.06361797719364","usd","0.01764152","6.6"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x549020a9cb845220d66d3e9c6d9f9ef61c981102","SIDUS","SIDUS","18","","","585383.6020533236","usd","0.0009524","557.52"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16","Soil","SOIL","18","","","122.06761952014291","usd","0.472403","57.67"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x54d2252757e1672eead234d27b1270728ff90581","BitgetToken","BGB","18","","","280.44099183384867","usd","5.2","1458.29"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x550775e17ed6767621a1aed580e6eb29ede981e9","Agnus AI","AGN","18","","","64874.652265979916","usd","0.00000395999999999467","0.26"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x551d0501cd5df92663c3d12c3201c9d70ba79998","All Your Base","YOBASE","18","","","89942.60518468033","usd","0.00000202999999999883","0.18"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55296f69f40ea6d20e478533c15a6b08b654e758","XY Oracle","XYO","18","","","161617.94019085256","usd","0.0125134","2022.39"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x554fb3b6c1cf4a3cef49779ced321ca51c667d7d","ARATA","ARATA","18","","","7095.804764645736","usd","0.0032410099999999964","23"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x557b933a7c2c45672b610f8954a3deb39a51a8ca","REVV","REVV","18","","","32999.54504943324","usd","0.0014484099999999961","47.8"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5582a479f0c403e207d2578963ccef5d03ba636f","Salad","SALD","18","","","7219.039623854631","usd","0.0002405300000000076","1.74"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x558e7139800f8bc119f68d23a6126fffd43a66a6","U2U Network","U2U","18","","","2606.8494229973626","usd","0.003822139999999991","9.96"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x558ec3152e2eb2174905cd19aea4e34a23de9ad6","Bread Token","BRD","18","","","1151.475937146551","usd","0.009900159999999988","11.4"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x559b7bfc48a5274754b08819f75c5f27af53d53b","QiDao","QI","18","","","8.570328807934104","usd","0.01681021","0.14"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55a05cf8898dd1c582eef939df645d5d235c6f74","Cosmic Network","COSMIC","18","","","23791.304315037178","usd","0.00004240000000000957","1.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55a380d134d722006a5ce2d510562e1239d225b1","Marvin Inu","MARVIN","18","","","196714860.2697937","usd","4.483700000708e-8","8.82"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55a8f6c6b3aa58ad6d1f26f6afeded78f32e19f4","Aegis Ai","AEGIS","9","","","5947.937711836","usd","0.0010413300000000042","6.19"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55af5865807b196bd0197e0902746f31fbccfa58","SpookyToken","BOO","18","","","33.45362924269454","usd","0.222355","7.44"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55bd5f6a1caea02c4f1eae6119b2ac0babab2c9f","AgenTensor","AGTS","8","","","20617.29964455","usd","0.002522659999999996","52.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x55c08ca52497e2f1534b59e2917bf524d4765257","UwU Lend","UwU","18","","","1.1125442492169666","usd","0.005701700000000009","0.01"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3","Cat Token","CAT","18","","","80.5240737435363","usd","0.02308111","1.86"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x560363bda52bc6a44ca6c8c9b4a5fadbda32fa60","SeedifyFund","SFUND","18","","","610.8086448375886","usd","0.757866","462.91"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x56072c95faa701256059aa122697b133aded9279","SKY Governance Token","SKY","18","","","7086.294362253707","usd","0.074372","527.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x561cf9121e89926c27fa1cfc78dfcc4c422937a4","Squid Game","SQUID","18","","","18778750.155681908","usd","9.1164700000954e-7","17.12"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x562e362876c8aee4744fc2c6aac8394c312d215d","Optimus","OPTIMUS","9","","","12047.114302078","usd","0.02674218","322.17"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5640e0560e6afd6a9f4ddb41230d0201d181fea7","DARK MAGA","DMAGA","9","","","545781217.8723434","usd","2.9206600000493e-7","159.4"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x564a80d0123bdd750fb6a9993834968fc595c09a","Super Best Friends","SUBF","18","","","9675272264.504438","usd","4.8653899286e-10","4.71"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5651fa7a726b9ec0cad00ee140179912b6e73599","OORT","OORT","18","","","456.42597282170124","usd","0.050706","23.14"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x565d3902d6a5a2d5ce28ff427423e88933334dd2","Adult Playground","ADULT","18","","","29985.379801385872","usd","0.00025327999999998795","7.59"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x56694577564fdd577a0abb20fe95c1e2756c2a11","Wrapped AdaSwap","ASW","18","","","82317.00319240501","usd","0.00000644000000001035","0.53"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x569424c5ee13884a193773fdc5d1c5f79c443a51","Pine Token","PINE","18","","","19.521421354367842","usd","0.0016644500000000087","0.03"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x569d0e52c3dbe95983bcc2434cb9f69d905be919","Roaring Kitty","roar","9","","","501715.908090999","usd","0.00005109999999999341","25.64"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x56c03b8c4fa80ba37f5a7b60caaaef749bb5b220","Canto","CANTO","18","","","4056.94495817137","usd","0.00998732","40.52"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x56cfc19d8cbf7d417d370844249be9cb2d2e19a1","Doge Caucus","DOGECAUCUS","9","","","2137.731306459","usd","0.025281199999999997","54.04"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x570f09ac53b96929e3868f71864e36ff6b1b67d7","Arcas","ARCAS","18","","","1.9050803727760424","usd","0.02434874","0.05"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x571d9b73dc04ed88b4e273e048c8d4848f83b779","Super Closed Source for Maximum Profit","ClosedAI","9","","","447446.95933217","usd","0.00000788999999999793","3.53"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5732046a883704404f284ce41ffadd5b007fd668","Bluzelle Token","BLZ","18","","","5816.330414324295","usd","0.03893962","226.49"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x576e2bed8f7b46d34016198911cdf9886f78bea7","MAGA","TRUMP","9","","","4244.546689715","usd","0.207718","881.67"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x577fee283e776eec29c9e4d258431982780a38a8","PEPA","PEPA","9","","","14398013.000937304","usd","2.268e-8","0.33"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5791254f5d7a4d7ce4dda0391ce15812b65ac2a2","🌻ᔕᒪᑌGᒪOᖇᗪ🌻","🌻ᔕᒪᑌGᒪOᖇᗪ🌻","9","","","25274271.412713513","usd","8.640200001132e-8","2.18"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x579cea1889991f68acc35ff5c3dd0621ff29b0c9","Everipedia IQ","IQ","18","","","16796.103924485607","usd","0.00450733","75.71"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x57ab1ec28d129707052df4df418d58a2d46d5f51","Synth sUSD","sUSD","18","","","2.5936300909617676","usd","0.968309","2.51"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x57b49219614859176ddb029298486b6c30193cbd","Oracle AI","ORACLE","18","","","4250671.296245375","usd","0.00018774000000000858","798.02"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x57b59f981730c6257df57cf6f0d98283749a9eeb","Build Token","BUILD","18","","","909780.2669067795","usd","0.0000071899999999964","6.54"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x57b946008913b82e4df85f501cbaed910e58d26c","Marlin POND","POND","18","","","7491.839463491663","usd","0.0100811","75.53"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x57b96d4af698605563a4653d882635da59bf11af","RCH Token","RCH","18","","","3085.018006185774","usd","0.233379","719.98"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x580c8520deda0a441522aeae0f9f7a5f29629afa","Dawn","DAWN","18","","","4088.923329554883","usd","0.0010592800000000003","4.33"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x580e933d90091b9ce380740e3a4a39c67eb85b4c","GameSwift","GSWIFT","18","","","7481.089849697227","usd","0.01230169","92.03"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x582dd5e7c8af79d45a96de4af5d1152a061abb50","Rizz","RIZZ","9","","","26571.84008423","usd","0.0003291200000000028","8.75"
"token","1","0x7afa9d836d2fccf172b66622625e56404e465dbd","0x5832fbf930dacbdd9a1697dca7b3c518277ff0b0","Didi Bam Bam","DDBAM","8","","","2354.34921883","usd","0.10655","250.86"
